time,A,B,S
               13274,  1, 1, 0
               13276,  1, 1, 0
               13278,  1, 1, 0
               13280,  1, 1, 4
               13282,  1, 1, 4
               13284,  1, 1, 4
               13286,  1, 1, 4
               13288,  1, 1, 4
               13290,  1, 1, 4
               13292,  1, 1, 4
               13294,  1, 1, 4
               13296,  1, 1, 4
               13298,  1, 1, 4
               13300,  1, 1, 0
               13302,  1, 1, 0
               13304,  1, 1, 0
               13306,  1, 1, 0
               13308,  1, 1, 0
               13310,  1, 1, 2
               13312,  1, 1, 2
               13314,  1, 1, 2
               13316,  1, 1, 2
               13318,  1, 1, 2
               13320,  1, 1, 2
               13322,  1, 1, 2
               13324,  1, 1, 2
               13326,  1, 1, 2
               13328,  1, 1, 2
               13330,  1, 1, 2
               13332,  1, 1, 2
               13334,  1, 1, 2
               13336,  1, 1, 2
               13338,  1, 1, 2
               13340,  1, 1, 2
               13342,  1, 1, 2
               13344,  1, 1, 2
               13346,  1, 1, 2
               13348,  1, 1, 2
               13350,  1, 1, 2
               13352,  1, 1, 2
               13354,  1, 1, 2
               13356,  1, 1, 2
               13358,  1, 1, 2
               13360,  1, 1, 2
               13362,  1, 1, 2
               13364,  1, 1, 2
               13366,  1, 1, 2
               13368,  1, 1, 2
               13370,  1, 1, 2
               13372,  1, 1, 2
               13374,  1, 1, 2
               13376,  1, 1, 2
               13378,  1, 1, 2
               13380,  1, 1, 0
               13382,  1, 1, 0
               13384,  1, 1, 0
               13386,  1, 1, 0
               13388,  1, 1, 0
               13390,  1, 1, 4
               13392,  1, 1, 4
               13394,  1, 1, 4
               13396,  1, 1, 4
               13398,  1, 1, 4
               13400,  1, 1, 2
               13402,  1, 1, 2
               13404,  1, 1, 2
               13406,  1, 1, 2
               13408,  1, 1, 2
               13410,  1, 1, 0
               13412,  1, 1, 0
               13414,  1, 1, 0
               13416,  1, 1, 0
               13418,  1, 1, 0
               13420,  1, 1, 0
               13422,  1, 1, 0
               13424,  1, 1, 0
               13426,  1, 1, 0
               13428,  1, 1, 0
               13430,  1, 1, 2
               13432,  1, 1, 2
               13434,  1, 1, 2
               13436,  1, 1, 2
               13438,  1, 1, 2
               13440,  1, 1, 2
               13442,  1, 1, 2
               13444,  1, 1, 2
               13446,  1, 1, 2
               13448,  1, 1, 2
               13450,  1, 1, 2
               13452,  1, 1, 2
               13454,  1, 1, 2
               13456,  1, 1, 2
               13458,  1, 1, 2
               13460,  1, 1,15
               13462,  1, 1,15
               13464,  1, 1,15
               13466,  1, 1,15
               13468,  1, 1,15
               13470,  1, 1, 1
               13472,  1, 1, 1
               13474,  1, 1, 1
               13476,  1, 1, 1
               13478,  1, 1, 1
               13480,  1, 1,15
               13482,  1, 1,15
               13484,  1, 1,15
               13486,  1, 1,15
               13488,  1, 1,15
               13490,  1, 1, 1
               13492,  1, 1, 1
               13494,  1, 1, 1
               13496,  1, 1, 1
               13498,  1, 1, 1
               13500,  1, 1, 1
               13502,  1, 1, 1
               13504,  1, 1, 1
               13506,  1, 1, 1
               13508,  1, 1, 1
               13510,  1, 1, 2
               13512,  1, 1, 2
               13514,  1, 1, 2
               13516,  1, 1, 2
               13518,  1, 1, 2
               13520,  1, 1, 2
               13522,  1, 1, 2
               13524,  1, 1, 2
               13526,  1, 1, 2
               13528,  1, 1, 2
               13530,  1, 1, 0
               13532,  1, 1, 0
               13534,  1, 1, 0
               13536,  1, 1, 0
               13538,  1, 1, 0
               13540,  1, 1, 2
               13542,  1, 1, 2
               13544,  1, 1, 2
               13546,  1, 1, 2
               13548,  1, 1, 2
               13550,  1, 1, 2
               13552,  1, 1, 2
               13554,  1, 1, 2
               13556,  1, 1, 2
               13558,  1, 1, 2
               13560,  1, 1, 2
               13562,  1, 1, 2
               13564,  1, 1, 2
               13566,  1, 1, 2
               13568,  1, 1, 2
               13570,  1, 1, 0
               13572,  1, 1, 0
               13574,  1, 1, 0
               13576,  1, 1, 0
               13578,  1, 1, 0
               13580,  1, 1, 0
               13582,  1, 1, 0
               13584,  1, 1, 0
               13586,  1, 1, 0
               13588,  1, 1, 0
               13590,  1, 1, 4
               13592,  1, 1, 4
               13594,  1, 1, 4
               13596,  1, 1, 4
               13598,  1, 1, 4
               13600,  1, 1,15
               13602,  1, 1,15
               13604,  1, 1,15
               13606,  1, 1,15
               13608,  1, 1,15
               13610,  1, 1, 1
               13612,  1, 1, 1
               13614,  1, 1, 1
               13616,  1, 1, 1
               13618,  1, 1, 1
               13620,  1, 1, 2
               13622,  1, 1, 2
               13624,  1, 1, 2
               13626,  1, 1, 2
               13628,  1, 1, 2
               13630,  1, 1,15
               13632,  1, 1,15
               13634,  1, 1,15
               13636,  1, 1,15
               13638,  1, 1,15
               13640,  1, 1, 1
               13642,  1, 1, 1
               13644,  1, 1, 1
               13646,  1, 1, 1
               13648,  1, 1, 1
               13650,  1, 1,15
               13652,  1, 1,15
               13654,  1, 1,15
               13656,  1, 1,15
               13658,  1, 1,15
               13660,  1, 1, 0
               13662,  1, 1, 0
               13664,  1, 1, 0
               13666,  1, 1, 0
               13668,  1, 1, 0
               13670,  1, 1, 2
               13672,  1, 1, 2
               13674,  1, 1, 2
               13676,  1, 1, 2
               13678,  1, 1, 2
               13680,  1, 1, 2
               13682,  1, 1, 2
               13684,  1, 1, 2
               13686,  1, 1, 2
               13688,  1, 1, 2
               13690,  1, 1, 2
               13692,  1, 1, 2
               13694,  1, 1, 2
               13696,  1, 1, 2
               13698,  1, 1, 2
               13700,  1, 1,15
               13702,  1, 1,15
               13704,  1, 1,15
               13706,  1, 1,15
               13708,  1, 1,15
               13710,  1, 1,15
               13712,  1, 1,15
               13714,  1, 1,15
               13716,  1, 1,15
               13718,  1, 1,15
               13720,  1, 1, 2
               13722,  1, 1, 2
               13724,  1, 1, 2
               13726,  1, 1, 2
               13728,  1, 1, 2
               13730,  1, 1,15
               13732,  1, 1,15
               13734,  1, 1,15
               13736,  1, 1,15
               13738,  1, 1,15
               13740,  1, 1,15
               13742,  1, 1,15
               13744,  1, 1,15
               13746,  1, 1,15
               13748,  1, 1,15
               13750,  1, 1, 1
               13752,  1, 1, 1
               13754,  1, 1, 1
               13756,  1, 1, 1
               13758,  1, 1, 1
               13760,  1, 1, 2
               13762,  1, 1, 2
               13764,  1, 1, 2
               13766,  1, 1, 2
               13768,  1, 1, 2
               13770,  1, 1,15
               13772,  1, 1,15
               13774,  1, 1,15
               13776,  1, 1,15
               13778,  1, 1,15
               13780,  1, 1, 1
               13782,  1, 1, 1
               13784,  1, 1, 1
               13786,  1, 1, 1
               13788,  1, 1, 1
               13790,  1, 1, 0
               13792,  1, 1, 0
               13794,  1, 1, 0
               13796,  1, 1, 0
               13798,  1, 1, 0
               13800,  1, 1, 2
               13802,  1, 1, 2
               13804,  1, 1, 2
               13806,  1, 1, 2
               13808,  1, 1, 2
               13810,  1, 1, 2
               13812,  1, 1, 2
               13814,  1, 1, 2
               13816,  1, 1, 2
               13818,  1, 1, 2
               13820,  1, 1, 2
               13822,  1, 1, 2
               13824,  1, 1, 2
               13826,  1, 1, 2
               13828,  1, 1, 2
               13830,  1, 1, 2
               13832,  1, 1, 2
               13834,  1, 1, 2
               13836,  1, 1, 2
               13838,  1, 1, 2
               13840,  1, 1, 2
               13842,  1, 1, 2
               13844,  1, 1, 2
               13846,  1, 1, 2
               13848,  1, 1, 2
               13850,  1, 1, 2
               13852,  1, 1, 2
               13854,  1, 1, 2
               13856,  1, 1, 2
               13858,  1, 1, 2
               13860,  1, 1, 2
               13862,  1, 1, 2
               13864,  1, 1, 2
               13866,  1, 1, 2
               13868,  1, 1, 2
               13870,  1, 1, 2
               13872,  1, 1, 2
               13874,  1, 1, 2
               13876,  1, 1, 2
               13878,  1, 1, 2
               13880,  1, 1, 2
               13882,  1, 1, 2
               13884,  1, 1, 2
               13886,  1, 1, 2
               13888,  1, 1, 2
               13890,  1, 1, 2
               13892,  1, 1, 2
               13894,  1, 1, 2
               13896,  1, 1, 2
               13898,  1, 1, 2
               13900,  1, 1, 2
               13902,  1, 1, 2
               13904,  1, 1, 2
               13906,  1, 1, 2
               13908,  1, 1, 2
               13910,  1, 1,15
               13912,  1, 1,15
               13914,  1, 1,15
               13916,  1, 1,15
               13918,  1, 1,15
               13920,  1, 1, 2
               13922,  1, 1, 2
               13924,  1, 1, 2
               13926,  1, 1, 2
               13928,  1, 1, 2
               13930,  1, 1, 2
               13932,  1, 1, 2
               13934,  1, 1, 2
               13936,  1, 1, 2
               13938,  1, 1, 2
               13940,  1, 1, 2
               13942,  1, 1, 2
               13944,  1, 1, 2
               13946,  1, 1, 2
               13948,  1, 1, 2
               13950,  1, 1,15
               13952,  1, 1,15
               13954,  1, 1,15
               13956,  1, 1,15
               13958,  1, 1,15
               13960,  1, 1, 2
               13962,  1, 1, 2
               13964,  1, 1, 2
               13966,  1, 1, 2
               13968,  1, 1, 2
               13970,  1, 1, 2
               13972,  1, 1, 2
               13974,  1, 1, 2
               13976,  1, 1, 2
               13978,  1, 1, 2
               13980,  1, 1, 0
               13982,  1, 1, 0
               13984,  1, 1, 0
               13986,  1, 1, 0
               13988,  1, 1, 0
               13990,  1, 1, 2
               13992,  1, 1, 2
               13994,  1, 1, 2
               13996,  1, 1, 2
               13998,  1, 1, 2
               14000,  1, 1, 2
               14002,  1, 1, 2
               14004,  1, 1, 2
               14006,  1, 1, 2
