time, A, B, S
               11800, 0001,0001,0010
               11802, 0001,0001,0010
               11804, 0001,0001,0010
               11806, 0001,0001,0010
               11808, 0001,0001,0010
               11810, 0001,0001,0010
               11812, 0001,0001,0010
               11814, 0001,0001,0010
               11816, 0001,0001,0010
               11818, 0001,0001,0010
               11820, 0001,0001,0010
               11822, 0001,0001,0010
               11824, 0001,0001,0010
               11826, 0001,0001,0010
               11828, 0001,0001,0010
               11830, 0001,0001,0010
               11832, 0001,0001,0010
               11834, 0001,0001,0010
               11836, 0001,0001,0010
               11838, 0001,0001,0010
               11840, 0001,0001,0010
               11842, 0001,0001,0010
               11844, 0001,0001,0010
               11846, 0001,0001,0010
               11848, 0001,0001,0010
               11850, 0001,0001,0000
               11852, 0001,0001,0000
               11854, 0001,0001,0000
               11856, 0001,0001,0000
               11858, 0001,0001,0000
               11860, 0001,0001,0010
               11862, 0001,0001,0010
               11864, 0001,0001,0010
               11866, 0001,0001,0010
               11868, 0001,0001,0010
               11870, 0001,0001,0010
               11872, 0001,0001,0010
               11874, 0001,0001,0010
               11876, 0001,0001,0010
               11878, 0001,0001,0010
               11880, 0001,0001,0010
               11882, 0001,0001,0010
               11884, 0001,0001,0010
               11886, 0001,0001,0010
               11888, 0001,0001,0010
               11890, 0001,0001,0010
               11892, 0001,0001,0010
               11894, 0001,0001,0010
               11896, 0001,0001,0010
               11898, 0001,0001,0010
               11900, 0001,0001,0010
               11902, 0001,0001,0010
               11904, 0001,0001,0010
               11906, 0001,0001,0010
               11908, 0001,0001,0010
               11910, 0001,0001,0000
               11912, 0001,0001,0000
               11914, 0001,0001,0000
               11916, 0001,0001,0000
               11918, 0001,0001,0000
               11920, 0001,0001,0010
               11922, 0001,0001,0010
               11924, 0001,0001,0010
               11926, 0001,0001,0010
               11928, 0001,0001,0010
               11930, 0001,0001,0010
               11932, 0001,0001,0010
               11934, 0001,0001,0010
               11936, 0001,0001,0010
               11938, 0001,0001,0010
               11940, 0001,0001,1111
               11942, 0001,0001,1111
               11944, 0001,0001,1111
               11946, 0001,0001,1111
               11948, 0001,0001,1111
               11950, 0001,0001,0000
               11952, 0001,0001,0000
               11954, 0001,0001,0000
               11956, 0001,0001,0000
               11958, 0001,0001,0000
               11960, 0001,0001,0010
               11962, 0001,0001,0010
               11964, 0001,0001,0010
               11966, 0001,0001,0010
               11968, 0001,0001,0010
               11970, 0001,0001,0010
               11972, 0001,0001,0010
               11974, 0001,0001,0010
               11976, 0001,0001,0010
               11978, 0001,0001,0010
               11980, 0001,0001,0010
               11982, 0001,0001,0010
               11984, 0001,0001,0010
               11986, 0001,0001,0010
               11988, 0001,0001,0010
               11990, 0001,0001,1111
               11992, 0001,0001,1111
               11994, 0001,0001,1111
               11996, 0001,0001,1111
               11998, 0001,0001,1111
               12000, 0001,0001,0001
               12002, 0001,0001,0001
               12004, 0001,0001,0001
               12006, 0001,0001,0001
               12008, 0001,0001,0001
               12010, 0001,0001,0001
               12012, 0001,0001,0001
               12014, 0001,0001,0001
               12016, 0001,0001,0001
               12018, 0001,0001,0001
               12020, 0001,0001,1111
               12022, 0001,0001,1111
               12024, 0001,0001,1111
               12026, 0001,0001,1111
               12028, 0001,0001,1111
               12030, 0001,0001,0010
               12032, 0001,0001,0010
               12034, 0001,0001,0010
               12036, 0001,0001,0010
               12038, 0001,0001,0010
               12040, 0001,0001,0010
               12042, 0001,0001,0010
               12044, 0001,0001,0010
               12046, 0001,0001,0010
               12048, 0001,0001,0010
               12050, 0001,0001,0010
               12052, 0001,0001,0010
               12054, 0001,0001,0010
               12056, 0001,0001,0010
               12058, 0001,0001,0010
               12060, 0001,0001,0010
               12062, 0001,0001,0010
               12064, 0001,0001,0010
               12066, 0001,0001,0010
               12068, 0001,0001,0010
               12070, 0001,0001,0010
               12072, 0001,0001,0010
               12074, 0001,0001,0010
               12076, 0001,0001,0010
               12078, 0001,0001,0010
               12080, 0001,0001,0010
               12082, 0001,0001,0010
               12084, 0001,0001,0010
               12086, 0001,0001,0010
               12088, 0001,0001,0010
               12090, 0001,0001,0010
